id,doi,title,publication_year,abstract,authors
https://openalex.org/W283401208,https://doi.org/10.2139/ssrn.2392330,'Inverted' Principal-Agent as a New Tool to Explain the Implementation of the European Renewable Energy Policy,2011,The Paper tries to explain the incomplete or lacking implementation of European directives in member states.,Andrzej Ancygier
https://openalex.org/W2892033421,https://doi.org/10.1055/s-0038-1667690,Der Einfluss von Selbstwirksamkeit auf den Zusammenhang zwischen Gesundheitskompetenz und subjektiver Gesundheit,2018,,"Svea Gille, Eva-Maria Berens, Dominique Vogt, Doris Schaeffer"
https://openalex.org/W2898204648,https://doi.org/10.1007/978-3-658-22259-8_8,"Bildungssystem, Beschäftigungssystem und Bildungspolitik – Ansätze zu einer gesamtgesellschaftlichen Funktionsbestimmung des Bildungswesens (1975)",2019,"Die gesamtgesellschaftlichen Funktionen des Bildungssystems lassen sich nicht zureichend in der Weise analysieren, dass man die erklarten (oder auch nur direkt erschliesbaren und unterstellten) Absichtsbekundungen Zwecksetzungen Lehrer, Curriculum-Theoretiker, Schulbehorden, bildungspolitisch aktiven Verbande, Ministerien usw. zur Grundlage Analyse machte; denn dieses Verfahren wurde drei Fehlerquellen implizieren.",Claus Offe
https://openalex.org/W2898207644,https://doi.org/10.1007/978-3-658-22259-8_11,Basic Income and the Labor Contract (2009),2019,"In current German and European debates on long term changes in labor markets, demographics social policies, the reform project of a basic income (BI) proposals for economic rights citizens (rather than workers or thepoor) have come to fore. National as well international networks, most prominently BIEN , provide setting vivid policy proposals, research agendas, involving participants various backgrounds: public intellectuals, representatives political parties, academics, union activists, faithbased activists officials organizations.",Claus Offe
https://openalex.org/W2898402261,https://doi.org/10.1007/978-3-658-22259-8_1,Politisch-soziologische Erklärungsansätze für Funktionen und Innovationsprozesse der Sozialpolitik (1977),2019,"Die Beschaftigung mit dem Staat und staatlicher Politik ist in den liberalen Sozialwissenschaften von formalen Begriffsbildungen geleitet. Wo wir Definitionen dessen, was der parlamentarisch-demokratische Rechtsstaat soziologisch ist, uberhaupt antreffen, da beziehen sich diese auf Formen Prozeduren, die Regeln Instrumente Staatstatigkeit, nicht deren Funktionen, Interessenbezuge Ergebnisse. Webersche Definition des Staates als „Monopols physischer Gewaltsamkeit“ verweist formale „Letztinstanzlichkeit“ Hoheitsakten, verrat aber nichts uber Gerichtetheit Gewaltbeziehung: wem wird sie ausgeubt, gegen wen gerichtet ?",Claus Offe
https://openalex.org/W2898533550,https://doi.org/10.1007/978-3-658-22259-8_6,Akzeptanz und Legitimität strategischer Optionen in der Sozialpolitik (1990),2019,"Zu einer Zeit, da in der DDR und den anderen postrevolutionaren Gesellschaften Mittel- Ost-Europas das ordnungspolitische Projekt an Boden gewinnt, dort eine „soziale“ Marktwirtschaft einzurichten, ist im Westen gerade dasjenige Strukturelement politisch-okonomischen Ordnung von vielfaltigen Zweifeln Ungewissheiten betroffen, hier die „sozial“ zu moderieren bestimmt war: Wohlfahrtsstaat. Gewiss, keine ernstzunehmende akademische Stimme oder politische Formation hat sich bisher bei uns, d. h. auf dem westeuropaischen Kontinent, mit Frontalangriffen Wohlfahrtsstaat vernehmen lassen. Die Einrichtungen Anspruchs-Verburgungen Sozialversicherung, des Gesundheitssystems, offentlichen Bildungs- Ausbildungswesens, Wohnungsbaus, Familienforderung Sozialhilfe sind strukturelle Bestande, schwerlich einfach hinwegdenken –wunschen",Claus Offe
https://openalex.org/W2900645234,https://doi.org/10.1093/eurpub/cky213.070,The role of self-efficacy in the association between health literacy and self-perceived health in Germany,2018,,"Eva-Maria Berens, Dominique Vogt, Svea Gille, Doris Schaeffer"
https://openalex.org/W2901679468,https://doi.org/10.1093/eurpub/cky212.835,"The German National Action Plan on health literacy: Empirical base, development and implementation",2018,,"Dominique Vogt, Doris Schaeffer, Ullrich Bauer, K Koplatzik, Klaus Hurrelmann"
https://openalex.org/W2906088723,https://doi.org/10.1007/978-3-319-95126-3_10,"The Electricity Mix in the European Low-Carbon Transformation: Coal, Nuclear, and Renewables",2018,"The European Union has embarked on the transformation of its energy and electricity system to low-carbon sources, just like Germany many other countries. This chapter analyzes strategy for in relation specific aspects features German energiewende. Due different preferences, objectives, institutional settings decision-making processes Europe, lessons from context are not directly applicable vice versa. While some apply both—such as experience with ambitious CO2 reduction targets—others do not, such potential role coal nuclear longer-term mix. begins a brief survey (and later climate) policies going back 1951, decisions establish Community Steel Coal (ECSC) subsequently Euratom 1957. Section 10.2 covers creation internal market 1990s application sectors (mainly natural gas); it also more recent discussions, climate package 2020, 2030 targets, parallel discussion about orientations up 2050. Sections 10.3, 10.4, 10.5 analyze three pillars towards system: sequestration, power, renewables. In this context, we discuss major difference between economy energiewende: two sources that banned mix, nuclear, still high agenda. Meanwhile, renewables been systematically underestimated scenario documents, due mainly an overestimation costs underestimation technical potential. 10.6 then compares alternative scenarios Europe: one is EU Reference Scenario, which based traditional triad (with CCTS), scenario, our own modelling work, neither CCTS nor available at reasonable cost carry burden decarbonisation. 10.7 concludes.","Roman Mendelevitch, Claudia Kemfert, Pao-Yu Oei, Christian von Hirschhausen"
https://openalex.org/W2911855697,https://doi.org/10.1007/978-3-658-21571-2_17-1,Verwaltung und der Umgang mit Krisen und Katastrophen,2019,"Behorden und exekutive Akteure sind zentrale im Umgang mit Krisen Katastrophen. Die an sie gerichteten Erwartungen hoch: Es gilt, rasch Entscheidungen zu treffen, auch wenn noch unklar ist, wie sich die Krisensituation darstellt. Oft mussen politische post-hoc fur spate Reaktion, schlechte Koordination Kommunikation rechtfertigen. Eine Reihe neuartiger Bedrohungen etwa internationaler Terrorismus oder das Problem der Cybersicherheit haben in vielen Landern Reformen Krisenmanagement- Katastrophenschutzsysteme gefuhrt. Im Mittelpunkt dieser Reformbestrebungen steht einerseits Ziel, beteiligten verbessern. Andererseits wird unter dem Stichwort Resilienz versucht, Risiken Gefahren reduzieren Falle des Falles zur Normalitat zuruckzukehren.",Thurid Hustedt
https://openalex.org/W2912372233,,"Cheap Labour: Labour Migration, Labour Market Institutions and Institutional Change",2014,,"Jette Steen Knudsen, Anke Hassel, Bettina Wagner"
https://openalex.org/W2919005914,https://doi.org/10.1111/1758-5899.12657,On the Future of Public Policy Schools: What Can Be Done to ‘Take Back Control’?,2019,,Claus Offe
https://openalex.org/W2925121989,https://doi.org/10.1007/978-3-030-12418-2_2,Channel Trouble? Challenges to UK-EU Security Collaboration After Brexit,2019,"Negotiating the UK’s future security and defence relationship with EU was never going to be easy, but many argued it would at least simpler than in other areas. Yet negotiations have proven more protracted might been expected. This chapter examines why this has case. Our argument is structured around five main reasons given as an easier domain which reach agreement. Not only a number of aspects relating Britain’s role European misrepresented, we argue, also basis for these arguments first place changed by direct indirect consequences Brexit vote itself.","Monika Sus, Benjamin Martill"
https://openalex.org/W2925128362,https://doi.org/10.1108/s0733-558x20190000059003,Introduction Dismantling the Master’s House Using the Master’s Tools: On the Sociology of Organizational Knowledge,2019,"In this introduction, the authors outline some critical reflections on sociology of knowledge within management and organization theory. Based a review various works that form organizational knowledge, identify three approaches have become particularly prominent ways by which scholars explore how about organizations is produced: First, reflective opinion essays studies offer basis what can be learned from personal experience; second, descriptive craft-guides are based more-or-less comprehensive surveys doing research; third, papers systematic research built upon rigorous collection analysis data production knowledge. Whereas in organizing prioritize third approach, produced empirical research, examining our own work tend to privilege other two types, articles surveys. follows highlight gap, explanations thereof, call for better appreciation all rich understandings organizations, as well fruitful field.","Tammar B. Zilber, John Amis, Johanna Mair"
https://openalex.org/W2926565131,https://doi.org/10.1007/978-3-658-22261-1_3,Fessel und Bremse. Moralische und institutionelle Aspekte „intelligenter Selbstbeschränkung“ (1989),2019,"Die grose sozialwissenschaftliche Attraktivitat von Habermas’ Programm der praktischen Philosophie liegt aus sozialwissenschaftlicher Perspektive wohl darin, dass die Frage nach den Gesellschafts- und Sozialisationsverhaltnissen, einen fruchtbaren Boden fur praktische Bestatigung ihrer Einsichten sein konnten, explizit gestellt wird. Hegel beschliest seine Verfassungsschrift 1802 mit pragnanten moralsoziologischen These: „Der Begriff Einsicht Notwendigkeit (ist) viel zu schwach, um auf das Handeln selbst wirken; fuhrt etwas so Mistrauisches gegen sich mit, er durch Gewalt gerechtfertigt werden mus, dann unterwirft ihm Mensch.“ Fast wie ein verschlusseltes Zitat dieses Satzes liest es sich, wenn Habermas schreibt: „Die konkreten Sittlichkeit des Alltags entkoppelten moralischen fuhren nicht mehr ohne weiteres motivationale Kraft welche Urteile auch praktisch wirksam last.“",Claus Offe
https://openalex.org/W2931377934,https://doi.org/10.1007/978-3-658-22261-1_11,"What, if anything, may we mean by “progressive” politics today? (2001)",2019,"What is “progress” in the day-to-day use of term? Someone makes progress recovering from an illness or preparing for exam. A company increasing its market share, and new computer software marks over predecessor. Or occurs some military action towards defeating enemy forces. Such overuse term ubiquitous equivalent to notion “taking steps a desired direction”, whatever respective desires, taken, by whom, may be. This foggy over-extended entirely unhelpful political contexts.",Claus Offe
https://openalex.org/W2954752714,https://doi.org/10.3224/dms.v12i1.03,"In the Line of Fire: European Financial Regulators before, during, and after the Crisis",2019,"A key argument in recent theorizing on the drivers of bureaucratic behaviour is that agencies seek to establish and maintain a unique reputation. While years have witnessed substantial empirical support for this claim, field lacks comparative examinations dynamics reputation its management throughout crisis periods. This article draws systematic media content analysis explore exposure communication responses German, Belgian Danish financial regulators reputational threats before, during, after crisis. Our results point at dynamic context-sensitive nature management.","Tobias Bach, Jan Boon, Stefan Boye, Heidi Houlberg Salomonsen, Koen Verhoest, Kai Wegrich"
https://openalex.org/W2967026235,https://doi.org/10.1007/978-3-030-14000-7_24,Global Public Goods and Governance for Addressing Sustainability,2019,"Underprovision of global public goods (GPGs) such as climate change, mitigation, financial stability, health or cyber security, today threatens development in the North and South and, thereby, also global—economic, social environmental—sustainability. This chapter shows that myriad corrective actions by state nonstate actors are underway. However, sum those often does not add up to what is required resolve challenges. Provision gaps arise, persist exacerbate, even policy fields which existential risks exist. While many factors come into play, including psychological, behavioral, organizational macro-economic geopolitical ones, an important one, which, moreover, could be corrected directly, current lack a systematic theory practice policy. The suggests agenda for future research debate aimed at constructing building blocks new branch offers well-founded advice on how combine individual actor interests, national sovereignty concerns, while meeting adequate provision requirements goods. New thinking along lines offer analytical lenses through look policymaking realities, better understand impediments facilitators GPG perhaps, spark willingness among policymakers choose paths—realizing actually lead enhanced interdependence management, sustainability. By implication, major responsibility fostering governance sustainability rests with social-science scholars.",Inge Kaul
https://openalex.org/W2968918200,https://doi.org/10.1177/2055563619867341,Relational activities and channel contracts: Insights from channel intermediaries in Nigeria,2018,"This article explains how relational activities affect the design of seemingly paradoxical contractual arrangements among groups channel intermediaries in Nigeria. The study used a grounded theory approach to investigate and analyze processes three representing diverse industries. Findings reveal that social trigger higher prevalence word-of-mouth agreements intermediaries, whereas blend commercial written agreements. Furthermore, we find negotiation domains moderate relationship between arrangements. Insights from our work offer contributions literature on paradoxes, embeddedness, international business.","Uchenna Uzo, Johanna Mair, Adedeji Adewusi"
https://openalex.org/W2972984135,https://doi.org/10.25384/sage.c.4665242.v1,The Two-step Model of Clustered Democratization:,2019,"Does democratization diffuse? For over two decades, numerous studies have asserted that diffuses across countries but recent research has challenged this claim. Most recently, work ...","Christian Houle, Mark Andreas Kayser"
https://openalex.org/W2990958352,https://doi.org/10.1080/13510347.2019.1689960,Country size and the survival of authoritarian monarchies: developing a new argument,2020,This article combines the literature on authoritarian regime survival with that small states to propose a new explanation for and breakdown of monarchies. To develop t...,Marlene Jugl
https://openalex.org/W2995279747,https://doi.org/10.1080/10220461.2019.1694577,The G20@10: Time to shift gears,2019,"The article examines the role that Group of Twenty (G20) has so far played in fostering progress towards achieving economically, socially, and environmentally sustainable global growth deve...",Inge Kaul
https://openalex.org/W3000617922,https://doi.org/10.1111/1758-5899.12792,Enhancing Europe’s Global Power: A Scenario Exercise with Eight Proposals,2020,"In the present context of intensifying competition between major trading economies and potentially game-changing technological developments, European Union is generally seen as weaker party. Lacking ‘hard power’ derived from military capabilities, it has laid claim to a ‘soft normative influence externally, yet even that only partially utilised. Nor Europe been able exercise power coerce – ‘sharp commensurate with its economic weight bloc equivalent in size reach US or China, most prominent global competitors. How can strengthen position, what fields? Through scenario exercise, we develop eight policy proposals aimed at countering Europe´s vulnerabilities enabling assert sharp soft more effectively. Specifically, consider feasibility, means scope for their realisation. Together, they provide transformative agenda EU’s position world.","Christoph M. Abels, Helmut K. Anheier, Iain Begg, Kevin Featherstone"
https://openalex.org/W3001933848,https://doi.org/10.1007/978-3-658-23668-7_53,Koordination und Integration im E-Government,2020,"Der foderale Staatsaufbau und die konsensorientierten Institutionen des deutschen Regierungssystems schaffen einen hohen Koordinationsbedarf erschweren Integration neuer Technologien Politiken in bestehende Strukturen. Dies zeigt sich auch beim E-Government, also der Digitalisierung Verwaltung. Besonders Organisation von Verwaltungszustandigkeiten verkompliziert Koordination wahrend beispielsweise im Gesundheitsbereich Einfuhrung technischer Innovationen verlangsamen. Gewisse Fortschritte Deutschlands sind internationalen Vergleich gleichwohl zu erkennen.","Thurid Hustedt, Phillipp Trein"
https://openalex.org/W3029189812,https://doi.org/10.1111/jcms.13050,Raising European Citizens? European Identity in European Schools,2020,,Judith Rohde‐Liebenau
https://openalex.org/W3033099695,https://doi.org/10.18148/srm/2020.v14i2.7759,Can we directly survey adherence to non-pharmaceutical interventions? : Evidence from a list experiment conducted in Germany during the early Corona pandemic,2020,"Self-reports of adherence to non-pharmaceutical interventions in surveys may be subject social desirability bias. Existing questioning techniques reduce bias are rarely used monitor adherence. We conducted a list experiment elicit truthful answers the question whether respondents met friends or acquaintances and thus disregarded distancing norm. Our empirical findings mixed. Using experiment, we estimate prevalence non-compliant behavior at 28%, whereas from direct is 22%. However, more permissively phrased included later survey yields an 47%. All three estimates vary consistently across groups. Interestingly, only reveals somewhat higher non-compliance rates among highly educated compared those with lower education, yet variance considerably higher. conclude that unfavorably simpler measurements our case.","Simon Munzert, Peter Selb"
https://openalex.org/W3038572556,https://doi.org/10.1186/s12651-020-00270-0,"Women’s employment, income and divorce in West Germany: a causal approach",2020,"Abstract In this paper, I assess the employment and income effect of divorce for women in West Germany between 2000 2005. With newly available administrative data that allows me to adopt a causal approach, find strong negative effects with respect marginal positive regular employment. However, sum, overall rate (marginal combined) is not affected. Furthermore, lower labor market attachment before separation is, more pronounced are. addition, also estimate impact on daily gross incomes. no convincing evidence an effect. conclude might have pure supply only.",Daniel Brüggmann
https://openalex.org/W3045888437,https://doi.org/10.1111/1475-6765.12411,Q&A in legislative oversight: A framework for analysis,2021,"Parliamentary questions are an essential tool of legislative oversight. However, the extent to which they effective in controlling executive remains underspecified both theoretically and methodologically. This article advances a systematic framework for evaluating effectiveness parliamentary drawing on principal–agent theory, public administration literature accountability communication research. The is called ‘Q&A approach oversight’ based premise that study (Q) needs be linked their respective answers (A) examined together (Q&A) at micro-level as exchange claims between actors. Methodologically, Q&A oversight offers step-by-step guide qualitative content analysis can applied different contexts levels governance. It argued depends strength asked responsiveness provided, correspondingly operationalised. To illustrate merits approach, includes case relationship European Parliament Central Bank banking supervision (2013–2018), showing connection specific institutional settings questions.",Adina Maricut-Akbik
https://openalex.org/W3093880693,https://doi.org/10.1525/gp.2020.17639,Multilateralism 2.0: It Is Here—Are We Ready for It?,2020,"This article argues that one of the key questions—or even question—of our times is how to foster enhanced compatibility between national policy-making sovereignty and effective multilateral cooperation. There are multiple reasons for this. First, given growing importance global public good-type policy challenges rising trend toward multipolarity, relationships among countries now de facto marked by universal multilateralism. International cooperation no longer only an option, as it conventionally was (especially major powers), but a compulsion. new, binding type multilateralism called here “multilateralism 2.0” distinguish from conventional, more optional Second, necessary systematic reforms make governance fit new reality 2.0 still lacking, because states value their sovereignty. However, persuasive reform vision leadership have not yet emerged; currently, uncertainty exists about both The world experiencing “Kindleberger moment”: crisis leadership. Accordingly, this offers concrete suggestions on possible ways forward. It suggests most important urgent forge consensus principle: “dual-compatibility principle” calling commitment (i) sovereignty-compatible (ii) exercise compatible with To clearly see critical principle, prior, eminently doable step needed: widening analytical lens capture “real” “political” sides phenomenon recognize former is, in effect, independent variable latter dependent one.",Inge Kaul
https://openalex.org/W3106211532,https://doi.org/10.1101/2019.12.18.881276,Compensatory mutation can drive gene regulatory network evolution,2019,"Abstract Gene regulatory networks underlie every aspect of life; better understanding their assembly would our evolution more generally. For example, evolutionary theory typically assumed that low-fitness intermediary pathways are not a significant factor in evolution, yet there is substantial empirical evidence compensatory mutation. Here we revise theoretical assumptions to explore the possibility mutation may drive rapid recovery. Using well-established silico model gene networks, show assuming only deleterious mutations fatal, surprisingly frequent. Further, find it entails biases pathways. In simulations, be common during periods relaxed selection, with 8-15% degraded having function restored by single randomly-generated additional Though this process reduces average robustness, proportionally higher robustness found where occur close site, or results large effect size. This location- and size-specific systematically which purged selection for network stability, producing emergent changes population networks. We over time, large-effect co-located accumulate, episodes occur, even very rarely. accumulation an increase complexity. Our findings help explain structure complex account speed pervasiveness observed occurrence mutation, example context antibiotic resistance, discuss. If sustained vitro experiments, these promise breakthrough processes.","Yifei Wang, Marios N. Richards, Steve Dorus, Nicholas K. Priest, Joanna J. Bryson"
https://openalex.org/W3110400200,https://doi.org/10.1016/j.electstud.2020.102243,The effect of televised candidate debates on the support for political parties,2021,"During campaigns for legislative elections, a large portion of the general public follows televised debates between front-running candidates. How can candidates use interest in to increase support their party? In this article, we argue that especially challenger improve perception valence qualities, such as personal integrity, leadership, and competence, - result raise party. We expect perceived policy stances matter less. Building on debate experiments during German Federal Elections 2009 2013, analyse effect party vote how far relationship is mediated by changes evaluations Results show candidate valence, but not perceptions, social-democratic mediate intention Respondents who more competent, empathetic have integrity are likely candidate's Our analysis further reveals, however, long-lasting does carry-over briefly before election.","Korinna Lindemann, Lukas F. Stoetzer"
https://openalex.org/W3110740825,https://doi.org/10.1016/b978-0-12-823810-3.00005-4,Variable renewables and demand flexibility: Day-ahead versus intraday valuation,2021,"Abstract This chapter discusses trading in the day-ahead and intraday electricity markets, first general then from perspectives of renewable power generators demand response, respectively. includes an overview relevant literature, a theoretical framework, illustrative quantitative examples. The uncertainty supply drives price volatility, especially market, leads to balancing cost for renewables, which can be optimized through forecasting trading. increased volatility exploited moderated by thereby helps balance renewables.","Reinhard Madlener, Oliver Ruhnau"
https://openalex.org/W3121184536,,The Politics of Social Pacts,2003,"The paper develops an analytical framework for the politics of negotiated voluntary wage restraint in context social pacts. It argues that, contrast to earlier political exchanges, tripartite negotiations on under restrictive economic policies are not based a exchange, whereby governments had compensate trade unions restraint. Rather, can threaten with tight monetary policy, and either engage adjustment or suffer restrictions. Social pacts therefore instrument by new environment, tool policy.",Anke Hassel
https://openalex.org/W3121240550,https://doi.org/10.2139/ssrn.2209999,Taming the Biased Black Box? On the Potential Role of Behavioral Realism in Anti-Discrimination Policy,2012,"Anti-discrimination laws have for long been established in many legal systems, and the respective body of rules has constantly grown. But findings from social psychology research suggest that these policies are based on unrealistic premises therefore bound to remain unsuccessful. While scholarship begun reflect upon insights discussed a number individual policy responses, this essay seeks provide more comprehensive framework within which implications implicit cognition anti-discrimination can be understood, map out range reform options policy.","Alexander Graser, Ana Carolina Alfinito Vieira"
https://openalex.org/W3121395214,https://doi.org/10.2139/ssrn.2353839,Information and Financial Crisis Policymaking,2015,"The degree to which governments intervene contain financial crises varies considerably. We aim understand why policymakers choose the level of intervention they do shocks. In particular, we want may policies that create outcomes not want. focus on a defining feature crisis policymaking has been largely unaddressed in literature policy responses crises: lack good information about health their banking systems. So, rely bureaucrats and other actors for necessary information. However, providers have different preferences. To interactions between these implications choice, advance signalling game containment. use comparative statics case study recent Irish demonstrate how asymmetries can significant impact bailout choices.","Christopher Gandrud, Mícheál O’Keeffe"
https://openalex.org/W3122851030,https://doi.org/10.1515/zfwp-2018-0002,Herausforderungen bei der Messung von Wohlfahrt,2018,"Zusammenfassung: Initiiert von einer lebhaften öffentlichen und wissenschaftlichen Debatte um die Eignung des Bruttoinlandsprodukts als Indikator für materiellen Wohlstand sind zahlreiche alternative Maße zur Wohlstands- Wohlfahrtsmessung entwickelt worden. Fällt dabei Wahl auf einen Indikatorensatz, ist Bestimmung der optimalen Anzahl Indikatoren eine zentrale Herausforderung. Je mehr ausgewählt werden, desto besser können zwar Bestandteile Wohlfahrt abgebildet schlechter aber Kommunizierbarkeit. Beate Jochimsen Christian Raffer analysieren mit Hilfe mehrerer statistischer Methoden Verbindungen 10 W³-Leitindikatoren Deutschen Bundestages untereinander. Es zeigt sich, dass bis zu vier dieser ohne großen Informationsverlust weggelassen werden können, da sie den verbleibenden eng korreliert sind. Ein kleinerer W³-Indikatorensatz könnte wesentlich leichter erklärt kommuniziert werden. Im Ergebnis bedeutet dies, Umfang aller, nationaler internationaler, Indikatorensätze kritisch würdigen ist.","Beate Jochimsen, Christian Raffer"
https://openalex.org/W3123153991,https://doi.org/10.1007/s00148-020-00785-3,"Deportation, crime, and victimization",2021,"We study whether the forced removal of undocumented immigrants from USA increases violent crime in Mexican municipalities. Using municipal panel data on homicide rates matched with annual deportation flows to Mexico, we assess municipalities repatriation points experience higher when surge. consistently find that greater geographic exposure have crime. The effects are mostly driven by young males and minors.","Sandra V. Rozo, Therese Anders, Steven Raphael"
https://openalex.org/W3123537064,https://doi.org/10.2139/ssrn.2139869,The Diffusion of Financial Supervisory Governance Ideas,2012,,Christopher Gandrud
https://openalex.org/W3124514511,https://doi.org/10.1111/gove.12568,The reputational basis of policy success in comparative perspective: Evidence from the education sector in Peru and Bolivia,2021,"This article, building on the emerging theoretical corpus of “reputation theory” provides an alternative explanation about how successful policies are obtained in contexts bureaucratic weakness and volatile politics. The argument is that politicians choose to intervene delivering based contributable such construct their political reputations. findings suggest both countries, less tenured face higher incentives build reputations, so they deliver better accumulate “successful experiences” as vitae for electoral purposes. Tenured politicians, turn, opt inaction or strategic delivery, preserve already won present article brings evidence from education sector Peru Bolivia, a has been at core these countries' priorities decades. Through mixed methods approach involving panel regression in-depth interviews, results largely confirm this article's claims.",Diego Alonso Salazar-Morales
https://openalex.org/W3125966556,https://doi.org/10.4337/9781847202895.00016,The Problem of Legitimacy in the European Polity: Is Democratization the Answer?,2013,"The authors discuss potential sources of legitimacy the EU, i. e. normative bindingness its decisions. After rejecting views that such is either not needed, feasible, or provided for already, they focus upon corrosive impact EU democratic within member states. Brussels-based 'governance' essentially uncontested and can hardly provide results from interplay between government opposition nation problem boils down to achieving in absence political community a 'demos'. paper outlines solution this relies on apparently oxymoronic model 'republican empire' - community, is, which held together by bonds some presumed sameness, but, contrary, shared contractual recognition dissimilarity constituent parts flow.","Claus Offe, Ulrich K. Preuss"
https://openalex.org/W3126042709,https://doi.org/10.2139/ssrn.2745232,Intergenerational Transfers and Wealth in the Euro-Area: The Relevance of Inheritances and Gifts in Absolute and Relative Terms,2016,"Private wealth is a crucial factor for the economic well‐being of households. Key determinants private include intergenerational transfers (gifts and inheritances), which are gaining importance since 1990, as research suggests. We conduct detailed investigation distribution in eight Euro‐area countries. First, we investigate patterns prevalence level past individual countries: Who received transfers, what their present value absolute terms? find that most countries percentages households with transfer well mean those increasing along net wealth. Using series country‐specific multivariate regressions, higher income education levels have both probability receiving value. then analyze percent current worth. Here, relative terms, some results reversed, does not increase or income. fractional logit regression conclude quintiles share worth due to tends be decreasing.","Anita Tiefensee, Christian Westermeier"
https://openalex.org/W3126130863,https://doi.org/10.2139/ssrn.2698094,Winning the Battle or Losing the War: The Impact of European Integration on Labour Market Institutions in Germany and Denmark,2015,,"Anke Hassel, Jette Steen Knudsen, Bettina Wagner"
https://openalex.org/W3127225178,https://doi.org/10.20377/jfr-491,Marriage migration and women's entry into the German labour market,2021,"Objective: We analyse the employment patterns of childless first-generation migrants to Germany. In particular, we focus on behaviour female ""marriage migrants"". Marriage are defined as individuals who married after their spouse had moved Germany.&#x0D; Background: Demographic studies have illustrated that marriage particularly high childbirth rates upon arrival. There is, however, little empirical evidence how childbearing migrant women is related behaviour.&#x0D; Method: use event history techniques study women's labour market entry migration in relation behaviour. draw data from German Socio-Economic Panel (GSOEP). The analytical sample restricted immigrant while Germany between 1990 and 2016 (n=981).&#x0D; Results: Compared other groups, very low chances entering market. Only 32 per cent our ever participated five-year period arrival A large share differences these can be attributed socio-demographic composition women, tendency transition parenthood soon arrival.&#x0D; Conclusion: argue must also viewed context Germany’s policies, which do not provide many routes for third-country nationals move One few available channels migration. conclude by discussing social policy implications findings at a time when gradually becoming dual-earner society.","Cristina Samper, Michaela Kreyenfeld"
https://openalex.org/W3129020631,https://doi.org/10.20377/jfr-492,Immigration and labor market integration in Germany: A long view,2021,"Objective: This paper draws on data from the Microcensus to provide a long-term overview of labour market performance different arrival cohorts non-German women and men who immigrated (western) Germany.&#x0D; Background: While there is large body research outcomes migrants Germany, gender-specific missing.&#x0D; Method: We descriptive analyses employment rates, working hours, occupational status levels by gender, calendar year, duration stay. The cover time period 1976-2015.&#x0D; Results: With exception earliest cohort, migrant were consistently less likely be employed than their German counterparts. average hours earlier longer those women, this pattern reversed due considerable decline in across subsequent cohorts. female male increased cohorts, corresponding higher education. Analyses stay indicate that tended during initial years residence, stagnate thereafter. seems part selective outmigration.&#x0D; Conclusion: Our results clearly show immigrants varied greatly reflecting conditions policy contexts which they entered Germany. conclusion applied especially women.","Maximilian Sprengholz, Claudia Diehl, Johannes Giesecke, Michaela Kreyenfeld"
https://openalex.org/W3131031028,https://doi.org/10.1177/1024258921991039,"Adapting social protection to the needs of multiple jobholders in Denmark, the United Kingdom and Germany",2021,"Working in two or more jobs at the same time creates special needs terms of social security that differ from those standard dependent employees self-employed. To investigate how well systems adapt to multiple jobholders we examine three case studies countries with different levels and trends jobholding: Denmark, United Kingdom Germany. We review recent policies address protection gaps for these prior during COVID-19 pandemic, extent which emergence ‘platform economy’ can exacerbate jobholding. conclude attempts resolve reflect distinctive characteristics each employment system.","Lukas Jerg, Jacqueline O'Reilly, Karin Schulze Buschoff"
https://openalex.org/W3133046987,https://doi.org/10.1080/10967494.2021.1879978,Strength in numbers? Understanding the effect of team-level PSM on team effectiveness,2021,"To date, public service motivation (PSM) has been investigated only as an individual-level phenomenon. We argue that, in order better to understand team effectiveness organizations, it is...","Jessica Breaugh, Kerstin Alfes, Adrian Ritz"
https://openalex.org/W3133306614,https://doi.org/10.1007/s10273-021-2848-y,Alles wird anders — Wie die Pandemie die EU-Finanzarchitektur verändert,2021,"The European Union has launched the Next Generation EU (NGEU) fund to support economic recovery of its member states during and after coronavirus pandemic. aims promote cohesion green digital transformation in Europe. At same time, only slightly increased budget under Multiannual Financial Framework 2021 2027. financial from is assessed positively. However, it remains questionable where national priorities lie whether set goals actually enable structural changes EU. In any case, NGEU architecture EU, as be financed through common bonds. What consequences this may have for structure finances long term which reform approaches make sense subject debate.","Lucas Guttenberg, Johannes Hemker, Sander Tordoir"
https://openalex.org/W3135944982,https://doi.org/10.1111/ecpo.12182,"Misremembering Weimar: Hyperinflation, the Great Depression, and German collective economic memory",2021,"The well-known German aversion to inflation has attracted a lot of interest and is often attributed specific historical memory: Weimar. Yet we do not know much about why hyperinflation seems overshadow the Great Depression in collective economic memory. To answer this question, study what exactly it that Germans believe remember their past. Using original survey data, show many distinguish between Depression, but see them as two dimensions same crisis. They conflate Weimar history into one big crisis, encompassing both rapidly rising prices mass unemployment. Additionally, more educated politically interested are likely commit fallacy. Our finding thus nuances ideational explanations for Germany's policy stance European Union.","Lukas Haffert, Nils Redeker, Tobias Rommel"
