institution_id,institution_display_name,institution_ror,institution_country_code,institution_type,author_id,author_display_name,author_orcid,id
https://openalex.org/I180437899,University of Bremen,https://ror.org/04ers2y35,DE,education,https://openalex.org/A2252775646,Christian Joerges,,https://openalex.org/W1545132927
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A163699714,Christopher Gandrud,https://orcid.org/0000-0003-4723-7585,https://openalex.org/W1924898583
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A1046199951,Mark Hallerberg,https://orcid.org/0000-0002-4617-9929,https://openalex.org/W1924898583
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A2019979492,Lion Hirth,https://orcid.org/0000-0002-5563-3310,https://openalex.org/W1930321199
https://openalex.org/I60200437,Potsdam Institute for Climate Impact Research,https://ror.org/03e8s1d88,DE,facility,https://openalex.org/A57738176,Falko Ueckerdt,https://orcid.org/0000-0001-5585-030X,https://openalex.org/W1930321199
https://openalex.org/I60200437,Potsdam Institute for Climate Impact Research,https://ror.org/03e8s1d88,DE,facility,https://openalex.org/A3122033797,Ottmar Edenhofer,,https://openalex.org/W1930321199
https://openalex.org/I4577782,Technical University of Berlin,https://ror.org/03v4gjf40,DE,education,https://openalex.org/A3122033797,Ottmar Edenhofer,,https://openalex.org/W1930321199
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A2257012352,Rabea Haß,,https://openalex.org/W1986336511
https://openalex.org/I223822909,Heidelberg University,https://ror.org/038t36y30,DE,education,https://openalex.org/A2918932792,Kathia Serrano-Velarde,,https://openalex.org/W1986336511
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A2029889969,Susanne Schmeier,,https://openalex.org/W207773483
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A2028465402,Anke Hassel,,https://openalex.org/W2154233227
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A1994946164,Claus Offe,,https://openalex.org/W2163624260
https://openalex.org/I145872427,Radboud University Nijmegen,https://ror.org/016xsfp80,NL,education,https://openalex.org/A2894520788,Karen M. Anderson,,https://openalex.org/W2164824793
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A2028465402,Anke Hassel,,https://openalex.org/W2164824793
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A2164347497,Stéphanie Novak,https://orcid.org/0000-0001-5918-1836,https://openalex.org/W2323128767
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A2028465402,Anke Hassel,,https://openalex.org/W2561289643
,"Institutioneller Wandel im gegenwärtigen Kapitalismus, MPI for the Study of Societies, Max Planck Society",,,,https://openalex.org/A15355927,Christine Trampusch,https://orcid.org/0000-0003-1024-2065,https://openalex.org/W2561289643
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A163699714,Christopher Gandrud,https://orcid.org/0000-0003-4723-7585,https://openalex.org/W2580263434
https://openalex.org/I4210086490,Mercator Research Institute on Global Commons and Climate Change,https://ror.org/002jq3415,DE,other,https://openalex.org/A1975793874,Brigitte Knopf,,https://openalex.org/W2580866872
https://openalex.org/I4210086490,Mercator Research Institute on Global Commons and Climate Change,https://ror.org/002jq3415,DE,other,https://openalex.org/A2106657718,Sabine Fuss,https://orcid.org/0000-0002-8681-9839,https://openalex.org/W2580866872
https://openalex.org/I60200437,Potsdam Institute for Climate Impact Research,https://ror.org/03e8s1d88,DE,facility,https://openalex.org/A2028942533,Wolfgang Cramer,https://orcid.org/0000-0002-9205-5812,https://openalex.org/W2580866872
https://openalex.org/I4210086490,Mercator Research Institute on Global Commons and Climate Change,https://ror.org/002jq3415,DE,other,https://openalex.org/A2622149569,Felix Creutzig,https://orcid.org/0000-0002-5710-3348,https://openalex.org/W2580866872
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A1970203652,Jan C. Minx,https://orcid.org/0000-0002-2862-0178,https://openalex.org/W2580866872
https://openalex.org/I60200437,Potsdam Institute for Climate Impact Research,https://ror.org/03e8s1d88,DE,facility,https://openalex.org/A259648431,Ottmar Edenhofer,https://orcid.org/0000-0001-6029-5208,https://openalex.org/W2580866872
https://openalex.org/I4577782,Technical University of Berlin,https://ror.org/03v4gjf40,DE,education,https://openalex.org/A259648431,Ottmar Edenhofer,https://orcid.org/0000-0001-6029-5208,https://openalex.org/W2580866872
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A2612091926,Lisa Haferlach,,https://openalex.org/W2613365466
,"Centre for Turkey and European Union Studies, University of Cologne, Germany",,,,https://openalex.org/A2497573011,Funda Tekin,,https://openalex.org/W2613365466
https://openalex.org/I4210159056,Institute of Political Studies,https://ror.org/05tkv2291,PL,education,https://openalex.org/A1983687572,Jakub Wódka,,https://openalex.org/W2613365466
https://openalex.org/I1282776028,German Institute for Economic Research,https://ror.org/0050vmv35,DE,nonprofit,https://openalex.org/A2493566141,Frank M. Fossen,https://orcid.org/0000-0002-5908-8049,https://openalex.org/W2625004582
https://openalex.org/I4210140029,International Zinc Association,https://ror.org/053e7we70,BE,nonprofit,https://openalex.org/A2493566141,Frank M. Fossen,https://orcid.org/0000-0002-5908-8049,https://openalex.org/W2625004582
https://openalex.org/I134113660,University of Nevada Reno,https://ror.org/01keh0577,US,education,https://openalex.org/A2493566141,Frank M. Fossen,https://orcid.org/0000-0002-5908-8049,https://openalex.org/W2625004582
https://openalex.org/I39343248,Humboldt-Universität zu Berlin,https://ror.org/01hcx6992,DE,education,https://openalex.org/A3010873000,Lukas Mergele,https://orcid.org/0000-0003-1092-4031,https://openalex.org/W2625004582
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A2581722815,Nicolas Pardo,https://orcid.org/0000-0002-6957-936X,https://openalex.org/W2625004582
https://openalex.org/I39343248,Humboldt-Universität zu Berlin,https://ror.org/01hcx6992,DE,education,https://openalex.org/A2581722815,Nicolas Pardo,https://orcid.org/0000-0002-6957-936X,https://openalex.org/W2625004582
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A2491474354,Monika Sus,https://orcid.org/0000-0002-5916-3555,https://openalex.org/W2731962548
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A2790725353,Josefin Graef,,https://openalex.org/W2793313809
https://openalex.org/I79619799,University of Birmingham,https://ror.org/03angcq70,GB,education,https://openalex.org/A2109185800,Raquel da Silva,https://orcid.org/0000-0001-7259-1936,https://openalex.org/W2793313809
https://openalex.org/I79619799,University of Birmingham,https://ror.org/03angcq70,GB,education,https://openalex.org/A1716505958,Nicolas Lemay-Hébert,https://orcid.org/0000-0001-7317-5598,https://openalex.org/W2793313809
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A2609417442,Başak Çalı,,https://openalex.org/W2801816684
https://openalex.org/I4210122476,UMR Territoires,https://ror.org/026tc4g97,FR,facility,https://openalex.org/A3210608667,Gilles Jeannot,,https://openalex.org/W2802214979
https://openalex.org/I99464096,KU Leuven,https://ror.org/05f950310,BE,education,https://openalex.org/A2164946990,Steven Van de Walle,https://orcid.org/0000-0003-1531-7097,https://openalex.org/W2802214979
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A310283743,Gerhard Hammerschmid,https://orcid.org/0000-0003-1321-9223,https://openalex.org/W2802214979
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A1046199951,Mark Hallerberg,https://orcid.org/0000-0002-4617-9929,https://openalex.org/W2806685974
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A2801442629,Jonas Markgraf,,https://openalex.org/W2806685974
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A2888474049,Gudrun Quenzel,,https://openalex.org/W2901682770
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A2907239939,Marlene Jugl,https://orcid.org/0000-0002-0831-9484,https://openalex.org/W2907120585
https://openalex.org/I1283111495,Ministry of Economy,https://ror.org/021p8a188,MK,government,https://openalex.org/A2154390032,Christel Koop,https://orcid.org/0000-0002-7125-6439,https://openalex.org/W2947583189
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A2946912406,Christine Reh,,https://openalex.org/W2947583189
https://openalex.org/I176453806,University of Potsdam,https://ror.org/03bnmw459,DE,education,https://openalex.org/A1590802277,Werner Jann,,https://openalex.org/W2951719850
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A2064131983,Kai Wegrich,https://orcid.org/0000-0001-7367-3992,https://openalex.org/W2951719850
https://openalex.org/I60200437,Potsdam Institute for Climate Impact Research,https://ror.org/03e8s1d88,DE,facility,https://openalex.org/A1999770635,Ulrike Kornek,https://orcid.org/0000-0001-6367-6241,https://openalex.org/W2995858844
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A39715484,Christian Flachsland,,https://openalex.org/W2995858844
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A2995598059,Chris Kardish,,https://openalex.org/W2995858844
https://openalex.org/I4210086490,Mercator Research Institute on Global Commons and Climate Change,https://ror.org/002jq3415,DE,other,https://openalex.org/A3120461497,Sebastian Levi,https://orcid.org/0000-0003-0824-2218,https://openalex.org/W2995858844
https://openalex.org/I60200437,Potsdam Institute for Climate Impact Research,https://ror.org/03e8s1d88,DE,facility,https://openalex.org/A259648431,Ottmar Edenhofer,https://orcid.org/0000-0001-6029-5208,https://openalex.org/W2995858844
https://openalex.org/I4577782,Technical University of Berlin,https://ror.org/03v4gjf40,DE,education,https://openalex.org/A259648431,Ottmar Edenhofer,https://orcid.org/0000-0001-6029-5208,https://openalex.org/W2995858844
https://openalex.org/I45129253,University College London,https://ror.org/02jx3x895,GB,education,https://openalex.org/A2769871738,Radoslaw Kowalski,,https://openalex.org/W3003353496
https://openalex.org/I45129253,University College London,https://ror.org/02jx3x895,GB,education,https://openalex.org/A2097937416,Marc Esteve,https://orcid.org/0000-0002-9732-8082,https://openalex.org/W3003353496
https://openalex.org/I5593406,Ramon Llull University,https://ror.org/04p9k2z50,ES,education,https://openalex.org/A2097937416,Marc Esteve,https://orcid.org/0000-0002-9732-8082,https://openalex.org/W3003353496
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A3184177931,Slava Jankin Mikhaylov,https://orcid.org/0000-0001-6915-177X,https://openalex.org/W3003353496
https://openalex.org/I4665924,University of Rostock,https://ror.org/03zdwsf69,DE,education,https://openalex.org/A2101947046,Katja Köppen,,https://openalex.org/W3033062499
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A301569554,Michaela Kreyenfeld,https://orcid.org/0000-0001-9420-3818,https://openalex.org/W3033062499
https://openalex.org/I4665924,University of Rostock,https://ror.org/03zdwsf69,DE,education,https://openalex.org/A2121829891,Heike Trappe,https://orcid.org/0000-0002-6109-9732,https://openalex.org/W3033062499
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A2370260654,Mujaheed Shaikh,https://orcid.org/0000-0002-4231-6631,https://openalex.org/W3043140230
https://openalex.org/I102248843,Vienna University of Economics and Business,https://ror.org/03yn8s215,AT,education,https://openalex.org/A3042843817,Pietro del Giudice,,https://openalex.org/W3043140230
https://openalex.org/I70768539,Mines ParisTech,https://ror.org/04y8cs423,FR,education,https://openalex.org/A3033700691,Dimitrios Kourouklis,https://orcid.org/0000-0002-8068-4363,https://openalex.org/W3043140230
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A2058772128,Andrzej Ancygier,,https://openalex.org/W107033294
https://openalex.org/I57206974,New York University,https://ror.org/0190ak572,US,education,https://openalex.org/A2058772128,Andrzej Ancygier,,https://openalex.org/W107033294
https://openalex.org/I184942183,University of Oslo,https://ror.org/01xtthb56,NO,education,https://openalex.org/A325236407,Kacper Szulecki,https://orcid.org/0000-0002-1835-3758,https://openalex.org/W107033294
https://openalex.org/I11074976,German Institute for International and Security Affairs,https://ror.org/05frkc804,DE,facility,https://openalex.org/A2659199459,Stormy Mildner,,https://openalex.org/W126253199
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A2659199459,Stormy Mildner,,https://openalex.org/W126253199
https://openalex.org/I11074976,German Institute for International and Security Affairs,https://ror.org/05frkc804,DE,facility,https://openalex.org/A2090246703,Oliver Ziegler,,https://openalex.org/W126253199
https://openalex.org/I75951250,Freie Universität Berlin,https://ror.org/046ak2485,DE,education,https://openalex.org/A2090246703,Oliver Ziegler,,https://openalex.org/W126253199
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A2252775646,Christian Joerges,,https://openalex.org/W1487631804
https://openalex.org/I180437899,University of Bremen,https://ror.org/04ers2y35,DE,education,https://openalex.org/A2252775646,Christian Joerges,,https://openalex.org/W1487631804
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A2252775646,Christian Joerges,,https://openalex.org/W1525767120
https://openalex.org/I180437899,University of Bremen,https://ror.org/04ers2y35,DE,education,https://openalex.org/A2252775646,Christian Joerges,,https://openalex.org/W1525767120
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A2144851515,Björn Niehaves,https://orcid.org/0000-0002-2682-6009,https://openalex.org/W189478991
https://openalex.org/I22465464,University of Münster,https://ror.org/00pd74e08,DE,education,https://openalex.org/A2326935075,Elena Gorbacheva,,https://openalex.org/W189478991
https://openalex.org/I22465464,University of Münster,https://ror.org/00pd74e08,DE,education,https://openalex.org/A2089854595,Ralf Plattfaut,https://orcid.org/0000-0002-1442-4758,https://openalex.org/W189478991
https://openalex.org/I114112103,Leibniz University Hannover,https://ror.org/0304hq317,DE,education,https://openalex.org/A1971593354,Andrea M. Mühlenweg,,https://openalex.org/W2010844158
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A1971315561,Franz Westermaier,,https://openalex.org/W2010844158
https://openalex.org/I161103922,Philipp University of Marburg,https://ror.org/01rdrb571,DE,education,https://openalex.org/A1971315561,Franz Westermaier,,https://openalex.org/W2010844158
,L&M Policy Research,,,,https://openalex.org/A2064410707,Brant Morefield,,https://openalex.org/W2010844158
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A2257012352,Rabea Haß,,https://openalex.org/W2086590204
https://openalex.org/I223822909,Heidelberg University,https://ror.org/038t36y30,DE,education,https://openalex.org/A2248832773,Hanna Hielscher,,https://openalex.org/W2086590204
https://openalex.org/I223822909,Heidelberg University,https://ror.org/038t36y30,DE,education,https://openalex.org/A2243355195,Dennis Klink,,https://openalex.org/W2086590204
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A1994946164,Claus Offe,,https://openalex.org/W2111700873
https://openalex.org/I909854389,London School of Economics and Political Science,https://ror.org/0090zs177,GB,education,https://openalex.org/A2241238180,Martin Lodge,https://orcid.org/0000-0002-4273-6118,https://openalex.org/W2127433658
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A2064131983,Kai Wegrich,https://orcid.org/0000-0001-7367-3992,https://openalex.org/W2127433658
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A2028465402,Anke Hassel,,https://openalex.org/W2271929519
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A2516854392,Bianca Vaz Mondo,,https://openalex.org/W2273685620
https://openalex.org/I153515283,European Central Bank,https://ror.org/00ajckn66,DE,government,https://openalex.org/A326488823,Ettore Dorrucci,,https://openalex.org/W2274818039
https://openalex.org/I153515283,European Central Bank,https://ror.org/00ajckn66,DE,government,https://openalex.org/A2025171482,Demosthenes Ioannou,,https://openalex.org/W2274818039
https://openalex.org/I153515283,European Central Bank,https://ror.org/00ajckn66,DE,government,https://openalex.org/A2735265820,Francesco Paolo Mongelli,https://orcid.org/0000-0002-9543-2855,https://openalex.org/W2274818039
https://openalex.org/I114090438,Goethe University Frankfurt,https://ror.org/04cvxnb49,DE,education,https://openalex.org/A2735265820,Francesco Paolo Mongelli,https://orcid.org/0000-0002-9543-2855,https://openalex.org/W2274818039
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A2717498838,Alessio Terzi,,https://openalex.org/W2274818039
https://openalex.org/I68956291,Martin Luther University Halle-Wittenberg,https://ror.org/05gqaka33,DE,education,https://openalex.org/A2236186381,Katharina Rathmann,https://orcid.org/0000-0002-2892-1624,https://openalex.org/W2517655422
https://openalex.org/I180923762,University of Cologne,https://ror.org/00rcxh774,DE,education,https://openalex.org/A2074347266,Timo-Kolja Pförtner,https://orcid.org/0000-0002-8188-894X,https://openalex.org/W2517655422
https://openalex.org/I68956291,Martin Luther University Halle-Wittenberg,https://ror.org/05gqaka33,DE,education,https://openalex.org/A2074347266,Timo-Kolja Pförtner,https://orcid.org/0000-0002-8188-894X,https://openalex.org/W2517655422
https://openalex.org/I233745408,Pontificia Universidad Javeriana,https://ror.org/03etyjw28,CO,education,https://openalex.org/A2687397951,Ana María Osorio,,https://openalex.org/W2517655422
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A2224709071,Klaus Hurrelmann,https://orcid.org/0000-0001-5616-7983,https://openalex.org/W2517655422
https://openalex.org/I5023651,McGill University,https://ror.org/01pxwe438,CA,education,https://openalex.org/A2028968493,Frank J. Elgar,https://orcid.org/0000-0003-0290-5500,https://openalex.org/W2517655422
https://openalex.org/I64935225,University of Economics in Bratislava,https://ror.org/0310h1546,SK,education,https://openalex.org/A612765193,Lucia Bosakova,,https://openalex.org/W2517655422
https://openalex.org/I70703428,"Palacký University, Olomouc",https://ror.org/04qxnmv42,CZ,education,https://openalex.org/A612765193,Lucia Bosakova,,https://openalex.org/W2517655422
https://openalex.org/I68956291,Martin Luther University Halle-Wittenberg,https://ror.org/05gqaka33,DE,education,https://openalex.org/A2152247628,Matthias Richter,https://orcid.org/0000-0003-3898-3332,https://openalex.org/W2517655422
https://openalex.org/I107672454,Dartmouth College,https://ror.org/049s0rh22,US,education,https://openalex.org/A2161281498,Michael C. Herron,https://orcid.org/0000-0002-2021-2495,https://openalex.org/W2606579929
,"Harvard Business School, USA",,,,https://openalex.org/A2161281498,Michael C. Herron,https://orcid.org/0000-0002-2021-2495,https://openalex.org/W2606579929
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A2161281498,Michael C. Herron,https://orcid.org/0000-0002-2021-2495,https://openalex.org/W2606579929
,"Harvard Business School, USA#TAB#",,,,https://openalex.org/A2286360911,Zachary D Markovich,,https://openalex.org/W2606579929
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A1924593218,Christian Traxler,,https://openalex.org/W2774567028
https://openalex.org/I1340728805,Ifo Institute for Economic Research,https://ror.org/045495t75,DE,facility,https://openalex.org/A1924593218,Christian Traxler,,https://openalex.org/W2774567028
https://openalex.org/I4210136328,Max Planck Institute for Research on Collective Goods,https://ror.org/02x1q2477,DE,facility,https://openalex.org/A1924593218,Christian Traxler,,https://openalex.org/W2774567028
https://openalex.org/I167360494,University of Wuppertal,https://ror.org/00613ak93,DE,education,https://openalex.org/A1971315561,Franz Westermaier,,https://openalex.org/W2774567028
,Economics & Finance,,,,https://openalex.org/A338010483,Ansgar Wohlschlegel,https://orcid.org/0000-0001-7620-2539,https://openalex.org/W2774567028
https://openalex.org/I52357470,The Ohio State University,https://ror.org/00rs6vg23,US,education,https://openalex.org/A2786538033,Caleb Pomeroy,https://orcid.org/0000-0001-7488-9664,https://openalex.org/W2805797511
https://openalex.org/I79619799,University of Birmingham,https://ror.org/03angcq70,GB,education,https://openalex.org/A105728772,Niheer Dasandi,https://orcid.org/0000-0002-8708-837X,https://openalex.org/W2805797511
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A1929576189,Slava Mikhaylov,https://orcid.org/0000-0001-6915-177X,https://openalex.org/W2805797511
https://openalex.org/I4210159857,Pädagogische Hochschule Vorarlberg,https://ror.org/05brv9741,AT,education,https://openalex.org/A2888474049,Gudrun Quenzel,,https://openalex.org/W2886571059
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A2224709071,Klaus Hurrelmann,https://orcid.org/0000-0001-5616-7983,https://openalex.org/W2886571059
https://openalex.org/I201850948,Fulda University of Applied Sciences,https://ror.org/041bz9r75,DE,education,https://openalex.org/A2236186381,Katharina Rathmann,https://orcid.org/0000-0002-2892-1624,https://openalex.org/W2890998712
https://openalex.org/I200332995,TU Dortmund University,https://ror.org/01k97gp34,DE,education,https://openalex.org/A2236186381,Katharina Rathmann,https://orcid.org/0000-0002-2892-1624,https://openalex.org/W2890998712
https://openalex.org/I200332995,TU Dortmund University,https://ror.org/01k97gp34,DE,education,https://openalex.org/A2809077319,Theres Vockert,https://orcid.org/0000-0003-1652-6085,https://openalex.org/W2890998712
https://openalex.org/I51783024,Brandenburg University of Technology,https://ror.org/02wxx3e24,DE,education,https://openalex.org/A2594631334,Ludwig Bilz,https://orcid.org/0000-0003-3017-0492,https://openalex.org/W2890998712
https://openalex.org/I200332995,TU Dortmund University,https://ror.org/01k97gp34,DE,education,https://openalex.org/A2169443092,Markus Gebhardt,https://orcid.org/0000-0002-9122-0556,https://openalex.org/W2890998712
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A2224709071,Klaus Hurrelmann,https://orcid.org/0000-0001-5616-7983,https://openalex.org/W2890998712
https://openalex.org/I205274468,Trinity College Dublin,https://ror.org/02tyrky19,IE,education,https://openalex.org/A2153185913,Pádraig Carmody,https://orcid.org/0000-0001-8699-703X,https://openalex.org/W2941065480
https://openalex.org/I24027795,University of Johannesburg,https://ror.org/04z6c2n17,ZA,education,https://openalex.org/A2153185913,Pádraig Carmody,https://orcid.org/0000-0001-8699-703X,https://openalex.org/W2941065480
https://openalex.org/I79619799,University of Birmingham,https://ror.org/03angcq70,GB,education,https://openalex.org/A105728772,Niheer Dasandi,https://orcid.org/0000-0002-8708-837X,https://openalex.org/W2941065480
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A3184177931,Slava Jankin Mikhaylov,https://orcid.org/0000-0001-6915-177X,https://openalex.org/W2941065480
https://openalex.org/I7877124,Charité - University Medicine Berlin,https://ror.org/001w7jn25,DE,healthcare,https://openalex.org/A2343579863,F Tille,https://orcid.org/0000-0002-5780-9447,https://openalex.org/W2945439859
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A2947148465,Heide Weishaar,,https://openalex.org/W2945439859
https://openalex.org/I266832205,National Association of Statutory Health Insurance Physicians,https://ror.org/02jwgg565,DE,other,https://openalex.org/A2551457551,Bernhard Gibis,,https://openalex.org/W2945439859
https://openalex.org/I7877124,Charité - University Medicine Berlin,https://ror.org/001w7jn25,DE,healthcare,https://openalex.org/A2048392558,Susanne Schnitzer,https://orcid.org/0000-0002-3871-7053,https://openalex.org/W2945439859
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A1967140375,Daniela Stockmann,,https://openalex.org/W2984755759
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A2488268818,Ting Luo,,https://openalex.org/W2984755759
,"Department of Political Science, School of Government, Peking University, Beijing, People's Republic of China",,,,https://openalex.org/A2989125977,Mingming Shen,,https://openalex.org/W2984755759
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A2195430203,Mark Dawson,https://orcid.org/0000-0003-0000-7977,https://openalex.org/W2995106193
https://openalex.org/I102461120,Marquette University,https://ror.org/04gr4te78,US,education,https://openalex.org/A1997202833,Noelle K. Brigden,,https://openalex.org/W3011449662
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A2305268326,Anita R. Gohdes,https://orcid.org/0000-0001-7367-8646,https://openalex.org/W3011449662
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A3081164861,Anja Hartmann,,https://openalex.org/W3080105314
https://openalex.org/I4210139777,Berlin Institute of Health at Charité - Universitätsmedizin Berlin,https://ror.org/0493xsw21,DE,facility,https://openalex.org/A3081208831,Jana Rückmann,,https://openalex.org/W3080105314
https://openalex.org/I4210139777,Berlin Institute of Health at Charité - Universitätsmedizin Berlin,https://ror.org/0493xsw21,DE,facility,https://openalex.org/A2001746574,Antje Tannen,,https://openalex.org/W3080105314
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A3092767824,Luciana Cingolani,,https://openalex.org/W3092841239
https://openalex.org/I176453806,University of Potsdam,https://ror.org/03bnmw459,DE,education,https://openalex.org/A3096539350,Licia Bobzien,https://orcid.org/0000-0003-2274-509X,https://openalex.org/W3096772423
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A3096539350,Licia Bobzien,https://orcid.org/0000-0003-2274-509X,https://openalex.org/W3096772423
https://openalex.org/I129774422,University of Vienna,https://ror.org/03prydq77,AT,education,https://openalex.org/A2914350816,Fabian Kalleitner,https://orcid.org/0000-0002-1196-824X,https://openalex.org/W3096772423
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A2252775646,Christian Joerges,,https://openalex.org/W3122551998
https://openalex.org/I180437899,University of Bremen,https://ror.org/04ers2y35,DE,education,https://openalex.org/A2252775646,Christian Joerges,,https://openalex.org/W3122551998
https://openalex.org/I79619799,University of Birmingham,https://ror.org/03angcq70,GB,education,https://openalex.org/A105728772,Niheer Dasandi,https://orcid.org/0000-0002-8708-837X,https://openalex.org/W3127581709
https://openalex.org/I52099693,University of York,https://ror.org/04m01e293,GB,education,https://openalex.org/A2137764559,Hilary Graham,https://orcid.org/0000-0001-7949-6819,https://openalex.org/W3127581709
https://openalex.org/I52099693,University of York,https://ror.org/04m01e293,GB,education,https://openalex.org/A3109251128,Pete Lampard,https://orcid.org/0000-0003-3963-8602,https://openalex.org/W3127581709
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A1929576189,Slava Mikhaylov,https://orcid.org/0000-0001-6915-177X,https://openalex.org/W3127581709
https://openalex.org/I40120149,University of Oxford,https://ror.org/052gg0110,GB,education,https://openalex.org/A2997575000,Peter Cihon,,https://openalex.org/W3164126049
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A3162118356,Moritz J. Kleinaltenkamp,,https://openalex.org/W3164126049
,"Legal Priorities Project, Cambridge, MA, USA",,,,https://openalex.org/A3160123256,Jonas Schuett,https://orcid.org/0000-0001-7154-5049,https://openalex.org/W3164126049
,"Global Catastrophic Risk Institute, Washington, DC, USA",,,,https://openalex.org/A2120449559,Seth D. Baum,https://orcid.org/0000-0002-2429-5232,https://openalex.org/W3164126049
